Vehicle ,RAM,storage,Trustfactor,Distance,TransmissionRate,Eligible
43,37.4375,37.48125,36,6.3,70.37037037,37.51782407
44,47.525,9.95625,67,51.1,51.85185185,45.48662037
45,30.675,81.74375,74,5.8,77.77777778,53.99930556
46,90,38,98,65.8,40.74074074,66.50814815
47,29.375,80.53125,47,57.1,81.48148148,59.0975463
48,53.7875,65.14375,49,86.4,29.62962963,56.79217593
49,61.525,82.525,39,78.9,18.51851852,56.0937037
50,17.525,75.3875,26,96.2,40.74074074,51.17064815
51,22.0875,28.7375,17,12.2,62.96296296,28.59759259
52,89.8125,22.0125,22,92.8,88.88888889,63.10277778
53,71.4625,36.58125,85,68,66.66666667,65.54208333
54,86.2375,75.10625,76,92.1,81.48148148,82.1850463
55,66.1375,74.23125,38,33.7,85.18518519,59.45078704
56,68.925,82.26875,39,7.7,18.51851852,43.2824537
57,56.35,75.53125,87,30.8,33.33333333,56.60291667
58,59.9,57.875,47,37.2,77.77777778,55.95055556
59,70.25,62.40625,73,75,48.14814815,65.76087963
60,75.8125,40.44375,58,58.7,81.48148148,62.8875463
61,21.6,39.625,38,26.2,100,45.085
62,88.95,49.28125,31,26.2,88.88888889,56.86402778
63,39.1625,66.24375,18,33.4,14.81481481,34.32421296
64,63.325,37.79375,26,60.3,59.25925926,49.33560185
65,92.9625,62.8125,73,51.4,74.07407407,70.84981481
66,55.2,45.3375,97,66.2,85.18518519,69.78453704
67,38.7,67.3875,44,72.1,88.88888889,62.21527778
68,19.45,18.425,77,75.4,100,58.055
69,33.7125,30.11875,30,60,48.14814815,40.39587963
70,31.05,84.79375,55,93.3,88.88888889,70.60652778
71,21.5,60.15,36,72,77.77777778,53.48555556
72,48.6,99.71875,92,70.1,48.14814815,71.71337963
73,61.8875,58.625,26,65.1,100,62.3225
74,22.35,45.45625,94,95.1,92.59259259,69.89976852
75,62.875,47.24375,65,62.4,44.44444444,56.39263889
76,86.225,62.03125,78,83,55.55555556,72.96236111
77,48.0875,39.20625,71,49.8,22.22222222,46.06319444
78,30.15,89.65625,14,58.4,44.44444444,47.33013889
79,55.4625,16.58125,59,82,66.66666667,55.94208333
80,32.6125,31.26875,47,62.6,40.74074074,42.84439815
81,99.3875,51.84375,44,60.3,29.62962963,57.03217593
82,43.825,41.76875,59,94.4,59.25925926,59.65060185
83,40.2625,74.40625,21,38,29.62962963,40.65967593
84,93.1375,9.99375,40,18.4,22.22222222,36.75069444
85,41.875,49.7625,81,97.2,11.11111111,56.18972222
86,95.2375,92.69375,52,42.6,25.92592593,61.69143519
87,57.7375,65.25625,87,83.4,77.77777778,74.23430556
88,75.075,81.6,39,64.1,18.51851852,55.6587037
89,57.2625,74.49375,91,87.9,33.33333333,68.79791667
90,38.2125,75.39375,31,31.6,29.62962963,41.16717593
91,85.125,18.06875,97,76.8,33.33333333,62.06541667
92,77.975,79.25625,59,10.2,77.77777778,60.84180556
93,95.775,30.7375,44,39.3,29.62962963,47.88842593
94,55.45,91.74375,23,88.1,33.33333333,58.32541667
95,80.35,60.1,52,39.1,55.55555556,57.42111111
96,85.3375,74.5875,28,30.4,11.11111111,45.88722222
97,78.8625,26.19375,62,94.1,29.62962963,58.15717593
98,52.975,44.88125,91,84.4,96.2962963,73.91050926
99,40.025,39.53125,80,59.6,33.33333333,50.49791667
100,89.85,79.06875,42,60.2,59.25925926,66.07560185
101,92.55,74.4375,54,22.3,11.11111111,50.87972222
102,80.2375,25.9125,72,35.7,18.51851852,46.4737037
103,70.9125,76.65,34,35.2,62.96296296,55.94509259
104,56.7375,11.56875,29,47.4,48.14814815,38.57087963
105,92.9125,9.06875,47,98.1,22.22222222,53.86069444
106,53.175,72.2375,32,41.3,92.59259259,58.26101852
107,83.3375,36.79375,69,59.4,37.03703704,57.11365741
108,50.6625,79.29375,80,63,100,74.59125
109,64.5375,29.86875,85,25,29.62962963,46.80717593
110,38.9875,49.66875,39,55.9,70.37037037,50.78532407
111,39.95,14.6625,96,79.3,81.48148148,62.2787963
112,89.525,65.2875,44,70.7,62.96296296,66.49509259
113,29.2875,41.925,24,89.2,18.51851852,40.5862037
114,90.7375,57.2875,82,61,18.51851852,61.9087037
115,44.325,21.0125,21,87.5,14.81481481,37.73046296
116,12.9,53.9625,51,52.2,77.77777778,49.56805556
117,66.6875,22.44375,43,8.6,96.2962963,47.40550926
118,69.5875,49.65625,43,54.9,51.85185185,53.79912037
119,56.1375,17.475,53,14.1,77.77777778,43.69805556
120,41.2125,90.9,79,38.2,51.85185185,60.23287037
121,17.975,39.93125,15,51.6,22.22222222,29.34569444
122,32.0125,39.3875,16,90.2,66.66666667,48.85333333
123,63.825,85,32,91.3,85.18518519,71.46203704
124,82.8375,28.45,97,18.5,37.03703704,52.76490741
125,25.7125,39.36875,41,72.1,25.92592593,40.82143519
126,22.3875,73.8625,69,93.1,37.03703704,59.07740741
127,29.0625,75.18125,19,43.5,81.48148148,49.6450463
128,32.45,51.73125,83,15.5,18.51851852,40.2399537
129,90.925,41.0875,25,82.8,14.81481481,50.92546296
130,68.6125,14.56875,68,2.2,59.25925926,42.52810185
131,81.675,28.0375,33,38.1,100,56.1625
132,87.8,26.2125,43,92.6,22.22222222,54.36694444
133,21.0375,50.96875,29,91.9,88.88888889,56.35902778
134,51.6,76.51875,24,69.7,88.88888889,62.14152778
135,12.5375,39.29375,97,78,70.37037037,59.44032407
136,12.9,10.19375,90,31.3,33.33333333,35.54541667
137,87.6375,79.95,53,91.7,22.22222222,66.90194444
138,68.6875,73.74375,81,5.6,70.37037037,59.88032407
139,36.225,10.36875,22,57.5,85.18518519,42.25578704
140,64.6,82.575,76,68.3,25.92592593,63.48018519
141,88.0875,14.66875,45,90,55.55555556,58.66236111
142,66.45,29.98125,26,66.3,55.55555556,48.85736111
143,78.0625,44.83125,100,14.9,11.11111111,49.78097222
144,92.2125,70.50625,46,95.5,81.48148148,77.1400463
145,48.175,45.8375,76,34.4,25.92592593,46.06768519
146,20.0625,28.0125,52,70.4,92.59259259,52.61351852
147,34.75,52.4125,45,57.5,48.14814815,47.56212963
148,47.3,69.875,22,34.8,51.85185185,45.16537037
149,89.9375,29.3,20,12,37.03703704,37.65490741
150,76.4,56.125,41,90.8,100,72.865
151,16.0625,78.55625,36,70.3,51.85185185,50.55412037
152,29.6375,84.0375,92,35,44.44444444,57.02388889
153,27.1375,81.7375,97,91.7,88.88888889,77.29277778
154,72.5375,12.1625,32,24.4,40.74074074,36.36814815
155,63.45,37.74375,68,40.9,37.03703704,49.42615741
156,84.7625,12.13125,10,48.5,18.51851852,34.7824537
157,68.2875,20.9625,82,39.5,48.14814815,51.77962963
158,62.825,94.00625,56,54.4,33.33333333,60.11291667
159,99.85,93.13125,37,88.7,100,83.73625
160,55.85,69.60625,69,41,88.88888889,64.86902778
161,43.6875,28.05,21,84.2,25.92592593,40.57268519
162,71.2125,99.575,51,45.3,70.37037037,67.49157407
163,15.05,49.75625,66,37.1,88.88888889,51.35902778
164,80.1125,89.74375,25,91.7,77.77777778,72.86680556
165,25.275,28.55625,55,56.6,88.88888889,50.86402778
166,81.25,37.68125,16,68.2,37.03703704,48.03365741
167,42.8,65.5375,71,98.8,51.85185185,65.99787037
168,70.9125,52.6875,70,47.3,81.48148148,64.4762963
169,16.4875,53.6125,49,89,29.62962963,47.54592593
170,75.675,83.73125,95,35.7,59.25925926,69.87310185
171,37.4,52.7375,84,49.3,74.07407407,59.50231481
172,83.1375,67.93125,42,4.3,29.62962963,45.39967593
173,35.7375,85.24375,54,17.1,51.85185185,48.78662037
174,53.0625,70.2625,37,23.9,88.88888889,54.62277778
175,76.625,47.825,42,68.2,85.18518519,63.96703704
176,17.775,55.48125,63,5.6,62.96296296,40.96384259
177,89.875,38.90625,27,26.6,40.74074074,44.62439815
178,95.825,29.59375,75,31.7,33.33333333,53.09041667
179,99.4,89.45625,36,47.5,33.33333333,61.13791667
180,95.1625,8.0125,95,14,22.22222222,46.87944444
181,17.8875,60.69375,29,9.8,33.33333333,30.14291667
182,26.925,34.7875,22,28.6,33.33333333,29.12916667
183,86.275,91.375,26,13.2,29.62962963,49.29592593
184,65.1125,96.49375,79,26.2,14.81481481,56.32421296
185,96.0375,31.075,46,85.5,66.66666667,65.05583333
186,61.2125,28.79375,51,68,51.85185185,52.17162037
187,53.5375,58.0125,68,27.1,51.85185185,51.70037037
188,64.7,50.78125,19,87.2,85.18518519,61.37328704
189,88.35,22.20625,87,97.5,74.07407407,73.82606481
190,93.5875,49.175,75,58.7,62.96296296,67.88509259
191,31.7875,31.76875,10,93.2,70.37037037,47.42532407
192,95.1625,78.95,10,97.7,51.85185185,66.73287037
193,28.625,81.84375,59,89.8,81.48148148,68.1500463
194,78.85,61.38125,10,18,37.03703704,41.05365741
195,61.4625,97.34375,16,73.6,74.07407407,64.49606481
196,86.6125,61.71875,87,37.2,55.55555556,65.61736111
197,85.4875,83.425,73,42.1,96.2962963,76.06175926
198,91.85,29.0625,67,32.6,51.85185185,54.47287037
199,30.6875,53.2875,50,31.4,88.88888889,50.85277778
200,26.9875,99.93125,90,22.4,37.03703704,55.27115741
201,16.6875,21.325,16,41.5,37.03703704,26.50990741
202,36.325,39.025,28,46.8,14.81481481,32.99296296
203,81.875,50.88125,85,92,66.66666667,75.28458333
204,61.125,66.33125,86,86.1,62.96296296,72.50384259
205,47.625,23.5375,55,74.1,62.96296296,52.64509259
206,94.85,29.46875,55,96.6,48.14814815,64.81337963
207,13.375,31.8875,94,56.2,51.85185185,49.46287037
208,74.8625,96.50625,81,94.2,62.96296296,81.90634259
209,23.125,95.225,94,3.9,40.74074074,51.39814815
210,64.1375,70.675,35,30.7,55.55555556,51.21361111
211,39.7625,56.7875,92,41.8,44.44444444,54.95888889
212,48.4875,92.8625,78,8.8,92.59259259,64.14851852
213,89.4,40.1625,18,94.4,18.51851852,52.0962037
214,31.075,80.99375,27,12.2,77.77777778,45.80930556
215,17.725,95.4125,54,44.9,59.25925926,54.25935185
216,44.275,67.14375,32,76.9,70.37037037,58.13782407
217,37.375,32.5625,36,93.7,51.85185185,50.29787037
218,17.9875,94.35625,65,37,81.48148148,59.1650463
219,76.1625,15.625,45,14.9,25.92592593,35.52268519
220,50.6,58.4375,26,55.9,33.33333333,44.85416667
221,38.4125,52.51875,69,18.7,62.96296296,48.31884259
222,81.35,11.24375,81,29.4,77.77777778,56.15430556
223,47.9875,32.76875,74,17,88.88888889,52.12902778
224,30.95,47.29375,51,25.6,100,50.96875
225,17.7625,74.5125,46,33.6,33.33333333,41.04166667
226,20.775,15.49375,26,18.5,62.96296296,28.74634259
227,70.975,97.7125,23,29.6,85.18518519,61.29453704
228,91.925,84.5125,92,89,74.07407407,86.30231481
229,21.85,61.9125,34,2.9,100,44.1325
230,52.9875,52.48125,43,44.5,40.74074074,46.74189815
231,49.1375,73.8,83,37.2,62.96296296,61.22009259
232,35.8,44.6125,65,79.4,11.11111111,47.18472222
233,45.925,50.24375,19,40.5,44.44444444,40.02263889
234,71.175,23.60625,33,75.2,18.51851852,44.2999537
235,12.6,48.075,95,76.5,85.18518519,63.47203704
236,22.975,14.75,17,84.5,62.96296296,40.43759259
237,68.6,58.1125,97,55.6,62.96296296,68.45509259
238,20.9375,23.6375,80,69.9,74.07407407,53.70981481
239,81.7,91.125,97,60.5,33.33333333,72.73166667
240,61.4875,60.3625,23,47.4,29.62962963,44.37592593
241,74,72.31875,84,20,37.03703704,57.47115741
242,48.8625,71.90625,41,82.9,81.48148148,65.2300463
243,41.0125,66.09375,93,64.7,100,72.96125
244,23.625,44.24375,78,95.5,96.2962963,67.53300926
245,82.55,63.13125,22,19.6,66.66666667,50.78958333
246,19.3875,46.4625,15,90.7,81.48148148,50.6062963
247,96.5375,19.1375,28,57.7,18.51851852,43.9787037
248,18.9375,9.3375,93,89.8,33.33333333,48.88166667
249,88.775,95.5625,90,85.2,22.22222222,76.35194444
250,69.825,51.825,24,69.6,85.18518519,60.08703704
