TaskID,Required_RAM,Required_Storage,Minimum_Trust_Factor,Max_Distance,Min_Transmission_Rate,Min_Eligibility
40,83.575,71.10625,99,53.3,88.88888889,79.17402778
41,15.175,59.0875,53,32.8,92.59259259,50.53101852
42,22.7125,33.75,68,40.6,81.48148148,49.3087963
43,78.1625,74.2625,33,31.3,77.77777778,58.90055556
44,36.425,19.94375,48,17.7,66.66666667,37.74708333
45,41.0625,12.23125,63,41.7,59.25925926,43.45060185
46,21.1625,53.8625,96,25.0,51.85185185,49.57537037
47,13.95,10.69375,48,33.1,74.07407407,35.96356481
48,90.3375,99.16875,82,55.1,96.2962963,84.58050926
49,77.375,52.6375,44,40.0,70.37037037,56.87657407
50,56.9125,21.55,80,48.7,77.77777778,56.98805556
51,30.7625,55.86875,20,16.4,100.0,44.60625
52,56.5875,37.1125,92,72.9,14.81481481,54.68296296
53,58.7875,95.0625,24,84.9,88.88888889,70.32777778
54,96.3125,67.225,69,99.9,88.88888889,84.26527778
55,75.7625,17.08125,58,32.3,88.88888889,54.40652778
56,76.3125,88.66875,14,49.7,44.44444444,54.62513889
57,39.1375,98.7,65,19.3,66.66666667,57.76083333
58,89.0125,84.16875,38,56.9,77.77777778,69.17180556
59,34.6625,12.48125,75,2.2,81.48148148,41.1650463
60,65.6625,91.125,68,43.2,14.81481481,56.56046296
61,79.0375,75.71875,19,9.0,62.96296296,49.14384259
62,55.2125,62.3125,67,87.7,92.59259259,72.96351852
63,67.475,11.75625,13,98.2,51.85185185,48.45662037
64,58.2125,12.38125,22,5.2,33.33333333,26.22541667
65,54.1375,12.325,25,23.5,40.74074074,31.14064815
66,55.675,29.10625,32,90.2,85.18518519,58.43328704
67,57.05,30.9375,40,4.5,85.18518519,43.53453704
68,23.65,42.05,19,85.8,88.88888889,51.87777778
69,73.35,19.7375,43,53.8,14.81481481,40.94046296
70,69.4875,16.30625,32,12.4,40.74074074,34.18689815
71,60.375,33.25625,42,52.6,22.22222222,42.09069444
72,46.35,82.9125,62,82.8,70.37037037,68.88657407
73,31.6,93.46875,14,13.1,85.18518519,47.47078704
74,100.0,13.30625,53,80.9,18.51851852,53.1449537
75,21.6,70.65625,75,64.3,74.07407407,61.12606481
76,73.2125,42.09375,84,23.4,37.03703704,51.94865741
77,82.5,18.03125,87,15.5,22.22222222,45.05069444
78,96.4875,94.125,58,6.0,62.96296296,63.51509259
79,51.65,95.00625,81,41.7,14.81481481,56.83421296
80,86.0125,47.76875,20,87.7,100.0,68.29625
81,86.975,15.35,89,38.3,29.62962963,51.85092593
82,51.3125,7.45625,78,94.3,81.48148148,62.5100463
83,94.725,34.61875,68,16.8,37.03703704,50.23615741
84,38.1875,31.64375,42,88.2,66.66666667,53.33958333
85,42.4,64.4875,72,30.5,88.88888889,59.65527778
86,67.4125,77.775,46,64.1,100.0,71.0575
87,57.9,25.91875,98,47.2,88.88888889,63.58152778
88,29.575,20.3,65,64.2,96.2962963,55.07425926
89,60.3625,13.3375,19,50.9,22.22222222,33.16444444
90,29.4375,43.1125,35,86.0,62.96296296,51.30259259
91,33.1,72.8,93,23.2,55.55555556,55.53111111
92,55.2625,66.88125,39,80.9,14.81481481,51.37171296
93,62.4375,85.5375,82,91.3,55.55555556,75.36611111
94,92.1375,31.2875,44,12.6,44.44444444,44.89388889
95,94.575,80.56875,69,93.7,85.18518519,84.60578704
96,64.6875,51.19375,13,24.2,33.33333333,37.28291667
97,16.45,26.2625,29,99.4,88.88888889,52.00027778
98,64.2125,39.6875,88,13.9,40.74074074,49.30814815
99,43.175,94.19375,40,38.5,51.85185185,53.54412037
100,30.025,61.275,96,88.4,11.11111111,57.36222222
101,92.725,68.44375,11,5.2,22.22222222,39.91819444
102,80.525,32.6125,53,62.5,59.25925926,57.57935185
103,67.8875,99.38125,18,97.9,55.55555556,67.74486111
104,28.5625,60.38125,45,10.7,37.03703704,36.33615741
105,22.55,30.725,38,80.5,59.25925926,46.20685185
106,13.0875,55.3625,20,36.4,18.51851852,28.6737037
107,53.85,23.83125,40,65.3,59.25925926,48.44810185
108,58.1625,16.3,68,96.8,37.03703704,55.25990741
109,13.9875,98.1875,94,62.5,44.44444444,62.62388889
110,16.5375,26.1625,41,27.3,33.33333333,28.86666667
111,19.575,80.3875,15,41.0,70.37037037,45.26657407
112,77.325,65.78125,32,33.4,33.33333333,48.36791667
113,96.5875,32.5,18,63.6,37.03703704,49.54490741
114,82.6125,44.15,13,67.1,18.51851852,45.0762037
115,14.0125,57.09375,15,53.9,55.55555556,39.11236111
116,69.2875,45.075,29,98.7,59.25925926,60.26435185
117,26.2625,63.26875,80,18.8,77.77777778,53.22180556
118,40.9375,24.1375,25,83.8,66.66666667,48.10833333
119,67.4,51.75625,12,86.3,48.14814815,53.12087963
120,92.7875,56.24375,93,84.5,48.14814815,74.93587963
121,76.8625,61.38125,62,3.5,40.74074074,48.89689815
122,95.575,13.1375,43,84.0,59.25925926,58.99435185
123,87.7375,39.35,81,25.4,96.2962963,65.95675926
124,85.2875,76.35,30,48.4,11.11111111,50.22972222
125,81.5625,70.5625,58,74.9,25.92592593,62.19018519
126,55.275,70.73125,53,25.5,22.22222222,45.34569444
127,45.75,25.675,62,71.7,62.96296296,53.61759259
128,81.6375,18.8375,94,72.1,70.37037037,67.38907407
129,62.7125,78.7,63,87.8,29.62962963,64.36842593
130,94.3625,22.49375,79,74.3,25.92592593,59.21643519
131,76.7375,77.7625,84,99.0,59.25925926,79.35185185
132,80.725,60.70625,19,83.1,14.81481481,51.66921296
133,50.7625,32.19375,43,74.2,74.07407407,54.84606481
134,90.1875,11.2375,13,28.4,74.07407407,43.37981481
135,40.975,70.03125,81,51.7,81.48148148,65.0375463
136,21.2,27.09375,46,79.5,29.62962963,40.68467593
137,16.175,90.08125,46,96.8,11.11111111,52.03347222
138,90.675,47.68125,23,13.6,48.14814815,44.62087963
139,90.4125,17.975,15,2.0,100.0,45.0775
140,77.9875,6.825,28,28.5,11.11111111,30.48472222
141,54.225,76.83125,100,41.4,81.48148148,70.7875463
142,74.725,47.275,48,12.5,18.51851852,40.2037037
143,55.0125,76.325,97,65.0,33.33333333,65.33416667
144,47.4875,64.60625,22,99.0,100.0,66.61875
145,92.1125,89.65625,32,62.1,70.37037037,69.24782407
146,83.75,96.89375,14,29.6,40.74074074,52.99689815
147,79.425,70.1625,47,85.1,66.66666667,69.67083333
148,83.475,58.35625,93,43.8,81.48148148,72.0225463
149,58.425,90.5125,65,90.5,18.51851852,64.5912037
150,46.35,41.51875,82,42.6,22.22222222,46.93819444
151,47.975,89.025,75,88.1,74.07407407,74.83481481
152,91.7375,60.81875,11,32.4,37.03703704,46.59865741
153,78.325,8.7,47,34.5,11.11111111,35.92722222
154,43.0,39.8875,81,90.6,44.44444444,59.78638889
155,43.8125,19.325,44,44.6,88.88888889,48.12527778
156,85.2875,14.3375,12,33.2,22.22222222,33.40944444
157,43.325,24.175,32,75.8,51.85185185,45.43037037
158,69.7625,63.3375,52,23.8,25.92592593,46.96518519
159,29.6125,40.76875,35,86.9,11.11111111,40.67847222
160,22.075,34.625,70,95.6,100.0,64.46
161,96.7875,82.71875,44,41.8,85.18518519,70.09828704
162,87.2375,22.5625,90,86.7,37.03703704,64.70740741
163,82.9875,60.43125,68,21.7,77.77777778,62.17930556
164,91.275,67.9875,37,50.9,40.74074074,57.58064815
165,99.8125,65.34375,74,11.1,40.74074074,58.19939815
166,95.1,74.8625,93,46.5,55.55555556,73.00361111
167,68.7125,37.64375,58,85.7,66.66666667,63.34458333
168,40.375,6.7,100,53.6,96.2962963,59.39425926
169,64.3875,33.01875,80,42.3,11.11111111,46.16347222
170,84.2375,89.59375,70,9.2,33.33333333,57.27291667
171,65.8,7.96875,73,43.7,81.48148148,54.3900463
172,62.5625,68.99375,80,54.3,14.81481481,56.13421296
173,63.675,96.175,20,86.8,88.88888889,71.10777778
174,29.8125,13.98125,77,31.3,37.03703704,37.82615741
175,29.0,25.63125,98,17.1,66.66666667,47.27958333
176,60.4,43.74375,46,75.8,25.92592593,50.37393519
177,90.3625,39.7625,15,54.9,18.51851852,43.7087037
178,47.8375,46.525,32,10.5,62.96296296,39.96509259
179,100.0,99.025,93,9.9,40.74074074,68.53314815
180,75.1,25.6625,90,17.5,11.11111111,43.87472222
181,50.95,30.45,77,54.9,74.07407407,57.47481481
182,91.1875,62.125,63,82.1,40.74074074,67.83064815
183,63.1875,13.425,52,87.5,29.62962963,49.14842593
184,21.3,35.11875,45,22.6,62.96296296,37.39634259
185,35.9625,10.63125,44,75.6,81.48148148,49.5350463
186,60.1375,84.36875,99,27.7,33.33333333,60.90791667
187,17.1375,28.8,52,77.4,85.18518519,52.10453704
188,37.525,69.45,96,73.6,85.18518519,72.35203704
189,71.85,49.10625,61,89.2,96.2962963,73.49050926
190,56.0875,40.525,96,78.1,92.59259259,72.66101852
191,91.2875,13.74375,16,14.2,66.66666667,40.37958333
192,96.675,69.0375,34,67.8,81.48148148,69.7987963
193,74.4875,82.14375,24,88.3,66.66666667,67.11958333
194,35.225,73.85,29,42.6,85.18518519,53.17203704
195,47.7,23.06875,70,29.8,51.85185185,44.48412037
196,82.6,43.5125,27,40.1,92.59259259,57.16101852
197,49.225,84.15625,13,92.7,14.81481481,50.77921296
198,74.1,78.3,67,13.1,48.14814815,56.12962963
199,86.55,46.84375,80,3.5,85.18518519,60.41578704
200,33.1125,23.2125,69,6.3,55.55555556,37.43611111
201,89.2875,66.8625,62,86.4,14.81481481,63.87296296
202,24.45,56.29375,34,62.1,48.14814815,44.99837963
203,99.2875,82.08125,29,40.8,66.66666667,63.56708333
204,14.625,56.6125,84,43.9,48.14814815,49.45712963
205,84.4625,50.5125,44,39.1,33.33333333,50.28166667
206,96.2625,28.4125,24,87.4,48.14814815,56.84462963
207,66.2,90.19375,83,87.9,33.33333333,72.12541667
208,44.5875,74.4625,92,22.2,25.92592593,51.83518519
209,89.6625,49.98125,84,62.6,40.74074074,65.39689815
210,51.675,33.50625,75,34.2,18.51851852,42.5799537
211,91.65,12.9,75,3.7,92.59259259,55.16851852
212,41.9375,88.00625,30,40.2,81.48148148,56.3250463
213,84.725,89.3125,76,86.1,70.37037037,81.30157407
214,21.0625,85.575,60,18.8,44.44444444,45.97638889
215,72.95,54.85625,36,44.0,92.59259259,60.07976852
216,32.475,20.26875,17,46.1,85.18518519,40.20578704
217,42.7875,19.6125,36,26.3,44.44444444,33.82888889
218,44.8875,6.7875,58,87.0,51.85185185,49.70537037
219,36.375,87.03125,72,87.9,22.22222222,61.10569444
220,13.15,85.88125,92,11.4,29.62962963,46.41217593
221,36.425,95.40625,74,10.6,66.66666667,56.61958333
222,72.275,86.53125,89,94.9,62.96296296,81.13384259
223,44.4875,48.86875,97,98.4,11.11111111,59.97347222
224,76.05,44.0,71,87.7,40.74074074,63.89814815
225,84.3625,74.63125,60,16.2,100.0,67.03875
226,61.1875,68.63125,87,25.4,59.25925926,60.29560185
227,79.675,53.6,42,88.4,18.51851852,56.4387037
228,69.0875,33.56875,42,94.4,66.66666667,61.14458333
229,81.15,77.3125,67,43.4,11.11111111,55.99472222
230,98.2,80.90625,54,61.3,55.55555556,69.99236111
231,72.65,26.64375,30,65.8,33.33333333,45.68541667
232,88.7125,84.2375,50,16.4,51.85185185,58.24037037
233,83.4,19.20625,39,59.5,18.51851852,43.9249537
234,85.6,75.55,81,27.3,85.18518519,70.92703704
235,61.6125,75.3375,99,21.2,14.81481481,54.39296296
236,23.9875,16.0375,12,56.6,40.74074074,29.87314815
237,96.55,40.975,64,17.8,22.22222222,48.30944444
238,34.975,23.35625,38,66.7,33.33333333,39.27291667
239,16.225,49.975,17,30.8,74.07407407,37.61481481
240,62.9375,27.5125,59,38.5,18.51851852,41.2937037
241,79.075,73.69375,46,46.9,81.48148148,65.4300463
242,66.1375,18.4,61,79.1,59.25925926,56.77935185
243,28.025,86.4875,48,59.2,44.44444444,53.23138889
244,98.7375,96.925,21,4.9,18.51851852,48.0162037
245,62.2,87.2,35,73.1,55.55555556,62.61111111
246,58.6125,48.86875,14,17.1,70.37037037,41.79032407
247,14.8875,57.28125,51,59.0,18.51851852,40.1374537
248,95.7875,66.74375,15,48.3,18.51851852,48.8699537
249,57.525,27.05,34,19.0,33.33333333,34.18166667
250,80.7875,24.5,49,23.1,51.85185185,45.84787037
251,88.0,56.50625,76,85.9,66.66666667,74.61458333
252,87.0875,50.8,89,58.1,85.18518519,74.03453704
253,99.4125,68.20625,58,19.2,25.92592593,54.14893519
254,20.7,66.3375,68,93.6,18.51851852,53.4312037
255,50.9125,33.66875,56,33.9,100.0,54.89625
256,60.2875,26.79375,94,83.6,14.81481481,55.89921296
257,51.35,42.3375,12,38.5,22.22222222,33.28194444
258,47.4875,12.3125,65,32.0,22.22222222,35.80444444
259,63.2375,96.55,88,15.5,33.33333333,59.32416667
260,45.05,37.375,83,44.8,70.37037037,56.11907407
261,25.2375,85.4125,69,2.5,14.81481481,39.39296296
262,94.7125,50.64375,75,47.9,77.77777778,69.20680556
263,96.95,28.0375,91,26.7,70.37037037,62.61157407
264,18.8875,82.08125,92,23.9,40.74074074,51.52189815
265,64.6125,64.1375,65,99.6,100.0,78.67
266,74.4125,24.59375,48,21.8,70.37037037,47.83532407
267,46.3875,63.65625,83,90.2,74.07407407,71.46356481
268,19.4125,13.75625,40,67.9,55.55555556,39.32486111
269,59.6,74.5125,14,25.8,74.07407407,49.59731481
270,73.525,20.14375,46,28.6,22.22222222,38.09819444
271,51.3125,35.7875,27,54.1,44.44444444,42.52888889
272,42.325,85.84375,54,62.6,66.66666667,62.28708333
273,26.575,9.09375,68,25.9,22.22222222,30.35819444
274,33.4875,42.425,49,74.4,25.92592593,45.04768519
275,74.55,64.0125,22,31.3,66.66666667,51.70583333
276,54.8375,51.225,85,71.9,33.33333333,59.25916667
277,95.225,66.66875,10,71.8,85.18518519,65.77578704
278,84.6875,46.0125,60,68.8,33.33333333,58.56666667
279,20.55,59.79375,34,42.6,81.48148148,47.6850463
280,41.575,9.84375,28,45.1,51.85185185,35.27412037
281,98.95,47.38125,68,79.7,70.37037037,72.88032407
282,18.425,31.01875,27,59.9,48.14814815,36.89837963
283,29.5,45.54375,39,56.9,96.2962963,53.44800926
284,30.7375,90.2375,68,72.3,29.62962963,58.18092593
285,63.475,26.44375,23,94.7,29.62962963,47.44967593
286,60.7125,46.2,91,5.9,14.81481481,43.72546296
287,33.8125,94.6625,95,69.2,40.74074074,66.68314815
288,13.075,52.25,68,69.3,70.37037037,54.59907407
289,94.625,37.91875,95,97.0,14.81481481,67.87171296
290,14.4875,16.2875,30,63.1,14.81481481,27.73796296
291,73.2625,88.9875,33,45.2,96.2962963,67.34925926
292,84.2,73.61875,40,76.3,96.2962963,74.08300926
293,35.4625,7.16875,58,40.3,100.0,48.18625
294,87.9875,91.8875,57,88.6,70.37037037,79.16907407
295,79.6375,14.51875,75,22.9,100.0,58.41125
296,97.225,57.99375,11,78.0,48.14814815,58.47337963
297,29.925,10.74375,45,85.5,14.81481481,37.19671296
298,49.5375,69.6375,76,13.0,44.44444444,50.52388889
299,76.5375,96.99375,47,60.8,81.48148148,72.5625463
300,17.9125,11.425,29,98.8,88.88888889,49.20527778
301,67.775,86.21875,78,19.5,14.81481481,53.26171296
302,43.0125,92.90625,86,11.5,25.92592593,51.86893519
303,21.3375,33.15,80,63.2,100.0,59.5375
304,55.85,70.9625,74,25.8,100.0,65.3225
305,58.425,44.30625,36,47.8,37.03703704,44.71365741
306,71.775,69.8375,25,44.0,55.55555556,53.23361111
307,92.725,99.86875,100,52.0,100.0,88.91875
308,19.7625,25.0,69,61.2,59.25925926,46.84435185
309,90.0125,94.575,92,51.5,77.77777778,81.17305556
310,69.4125,9.475,44,20.8,29.62962963,34.66342593
311,68.55,8.96875,63,97.6,66.66666667,60.95708333
312,48.3375,14.9625,24,95.5,92.59259259,55.07851852
313,66.5625,96.55625,92,40.8,59.25925926,71.03560185
314,52.4,78.84375,74,2.6,33.33333333,48.23541667
315,65.575,25.3375,53,66.7,66.66666667,55.45583333
316,38.3625,52.53125,40,17.6,85.18518519,46.73578704
317,33.05,20.65625,60,77.0,22.22222222,42.58569444
318,40.675,47.9375,82,78.3,55.55555556,60.89361111
319,39.7375,73.925,97,37.2,100.0,69.5725
320,35.75,73.825,59,31.3,74.07407407,54.78981481
321,52.9875,52.48125,43,44.5,40.74074074,46.74189815
322,17.8875,60.69375,29,9.8,33.33333333,30.14291667
323,81.875,50.88125,85,92.0,66.66666667,75.28458333
324,20.775,15.49375,26,18.5,62.96296296,28.74634259
325,88.95,49.28125,31,26.2,88.88888889,56.86402778
326,66.6875,22.44375,43,8.6,96.2962963,47.40550926
327,44.275,67.14375,32,76.9,70.37037037,58.13782407
328,86.2375,75.10625,76,92.1,81.48148148,82.1850463
329,75.675,83.73125,95,35.7,59.25925926,69.87310185
330,99.4,89.45625,36,47.5,33.33333333,61.13791667
331,68.2875,20.9625,82,39.5,48.14814815,51.77962963
332,50.0875,38.4375,18,14.9,55.55555556,35.39611111
333,38.9875,49.66875,39,55.9,70.37037037,50.78532407
334,90.925,41.0875,25,82.8,14.81481481,50.92546296
335,56.65,20.3375,69,32.7,59.25925926,47.58935185
336,71.2125,99.575,51,45.3,70.37037037,67.49157407
337,40.2625,74.40625,21,38.0,29.62962963,40.65967593
338,32.6125,31.26875,47,62.6,40.74074074,42.84439815
339,56.35,75.53125,87,30.8,33.33333333,56.60291667
340,15.05,49.75625,66,37.1,88.88888889,51.35902778
341,63.825,85.0,32,91.3,85.18518519,71.46203704
342,96.5375,19.1375,28,57.7,18.51851852,43.9787037
343,16.6875,21.325,16,41.5,37.03703704,26.50990741
344,63.325,37.79375,26,60.3,59.25925926,49.33560185
345,13.05,80.0625,93,17.1,66.66666667,53.97583333
346,41.0125,66.09375,93,64.7,100.0,72.96125
347,29.0625,75.18125,19,43.5,81.48148148,49.6450463
348,39.95,14.6625,96,79.3,81.48148148,62.2787963
349,89.525,65.2875,44,70.7,62.96296296,66.49509259
350,22.3875,73.8625,69,93.1,37.03703704,59.07740741
351,95.1625,8.0125,95,14.0,22.22222222,46.87944444
352,40.025,39.53125,80,59.6,33.33333333,50.49791667
353,26.9875,99.93125,90,22.4,37.03703704,55.27115741
354,48.1625,52.9,44,74.7,55.55555556,55.06361111
355,28.625,81.84375,59,89.8,81.48148148,68.1500463
356,86.225,62.03125,78,83.0,55.55555556,72.96236111
357,66.45,29.98125,26,66.3,55.55555556,48.85736111
358,21.85,61.9125,34,2.9,100.0,44.1325
359,48.8625,71.90625,41,82.9,81.48148148,65.2300463
360,95.5875,81.43125,41,25.4,51.85185185,59.05412037
361,19.3875,46.4625,15,90.7,81.48148148,50.6062963
362,89.875,38.90625,27,26.6,40.74074074,44.62439815
363,93.85,97.94375,54,68.7,96.2962963,82.15800926
364,47.525,9.95625,67,51.1,51.85185185,45.48662037
365,56.7375,11.56875,29,47.4,48.14814815,38.57087963
366,21.6,39.625,38,26.2,100.0,45.085
367,57.3375,23.3875,84,56.6,33.33333333,50.93166667
368,20.0625,28.0125,52,70.4,92.59259259,52.61351852
369,49.925,18.60625,28,67.5,29.62962963,38.73217593
370,64.6,82.575,76,68.3,25.92592593,63.48018519
371,38.4125,52.51875,69,18.7,62.96296296,48.31884259
372,88.0875,14.66875,45,90.0,55.55555556,58.66236111
373,68.6125,14.56875,68,2.2,59.25925926,42.52810185
374,85.4875,83.425,73,42.1,96.2962963,76.06175926
375,76.1625,15.625,45,14.9,25.92592593,35.52268519
376,43.825,41.76875,59,94.4,59.25925926,59.65060185
377,99.3875,51.84375,44,60.3,29.62962963,57.03217593
378,72.5375,12.1625,32,24.4,40.74074074,36.36814815
379,69.5875,49.65625,43,54.9,51.85185185,53.79912037
380,44.325,21.0125,21,87.5,14.81481481,37.73046296
381,64.1375,70.675,35,30.7,55.55555556,51.21361111
382,49.1375,73.8,83,37.2,62.96296296,61.22009259
383,81.35,11.24375,81,29.4,77.77777778,56.15430556
384,90.0,38.0,98,65.8,40.74074074,66.50814815
385,55.45,91.74375,23,88.1,33.33333333,58.32541667
386,25.7125,39.36875,41,72.1,25.92592593,40.82143519
387,35.8625,86.13125,53,38.5,33.33333333,49.36541667
388,99.85,93.13125,37,88.7,100.0,83.73625
389,88.5125,42.78125,97,10.0,88.88888889,65.43652778
390,95.825,29.59375,75,31.7,33.33333333,53.09041667
391,61.525,82.525,39,78.9,18.51851852,56.0937037
392,78.0625,44.83125,100,14.9,11.11111111,49.78097222
393,29.2875,41.925,24,89.2,18.51851852,40.5862037
394,61.4625,97.34375,16,73.6,74.07407407,64.49606481
395,85.125,18.06875,97,76.8,33.33333333,62.06541667
396,87.6375,79.95,53,91.7,22.22222222,66.90194444
397,23.625,44.24375,78,95.5,96.2962963,67.53300926
398,53.0625,70.2625,37,23.9,88.88888889,54.62277778
399,48.0875,39.20625,71,49.8,22.22222222,46.06319444
400,90.1375,95.26875,82,17.0,70.37037037,70.95532407
